id,Tiêu đề,Giá,Khoảng giá min,Khoảng giá max,Địa chỉ,Mô tả chi tiết,Thương hiệu,Dòng xe,Năm đăng ký,Số Km đã đi,Tình trạng,Loại xe,Dung tích xe,Xuất xứ,Chính sách bảo hành,Trọng lượng,Href,Thời gian ghi nhận,Gia_Thuc_Te_Trieu,Gia_AI_Du_Doan_Trieu,Co_Bat_Thuong,Ly_Do_Chi_Tiet
1169,WAVE ANPHA @+ Date 2005 ZIN CỌP CHẤT XE 8ngàn/km,48.000.000 đ,10.24 tr,12.02 tr,"Phường 5, Quận 8, Tp Hồ Chí Minh",Wave Anpha @+ zin cọp đủ phụ kiện tất cả zin theo xe. Xe biển 4 số Tphcm đi 8ngàn/km chỉ hư cặp vỏ nứt. Ngay chủ ký mua/bán giá 48củ. Allo-0 chín 0 một 7 một 7 ba 6. Catagol 2 chìa zin xe rất đẹp,Honda,Wave,2005,8000,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-8-tp-ho-chi-minh/124562267.htm,2025-11-28 12:11:09,48.0,14.834496,1,Giá CAO bất thường. AI dự đoán: 14.83 tr. (Cao hơn 224%)
1179,xe bán,26.800.000 đ,13.96 tr,16.39 tr,"Phường 5, Quận 8, Tp Hồ Chí Minh","Winner 2016 1 đời chủ 
- Ohlins KSR 
- Heo nissin thái 
- Heo sau RD speed
- Tay Rcb bình dầu rời 
- Gấp sau x1r
- Mâm x mode 
- Full ốc titan+ lốc salaya
- Pô raider Fi
- Ống nước samco
- Dây dầu Hell trước sau
- Chống đứng nghiêng inox 304
- Cần số x1r
- Xi nhan led audi",Honda,Winner,2016,180000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-8-tp-ho-chi-minh/124326462.htm,2025-11-28 12:11:09,26.8,16.132246,1,Giá CAO bất thường. AI dự đoán: 16.13 tr. (Cao hơn 66%)
1181,xe fuled 125,24.000.000 đ,18.24 tr,21.42 tr,"Phường 6, Quận 8, Tp Hồ Chí Minh","xe nguyên zin từng con ốc , chưa bung nồi chưa rớt đầu lên khoá smk chống dắt chống cướp kết nối đt gần 5tr , lên rổ thái",Honda,Future,2018,40000,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-8-tp-ho-chi-minh/124433379.htm,2025-11-28 12:11:09,24.0,13.738408,1,Giá CAO bất thường. AI dự đoán: 13.74 tr. (Cao hơn 75%)
1182,Cần bán xe stylo indonesia,74.000.000 đ,14.26 tr,16.74 tr,"Phường 6, Quận 8, Tp Hồ Chí Minh",Xe nhập nguyên con indo mọi người qua coi thoải mái,Honda,Dòng khác,2025,1500,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-8-tp-ho-chi-minh/124428243.htm,2025-11-28 12:11:09,74.0,41.77091,1,Giá CAO bất thường. AI dự đoán: 41.77 tr. (Cao hơn 77%)
1183,"Shark170 SIÊU XE, XIÊU ĐẸP",14.000.000 đ,7.65 tr,8.98 tr,"Phường 4, Quận 8, Tp Hồ Chí Minh","Nhanh gọn lẹ dễ hiểu ko lòng vòng. Tôi ko phải dân buôn bán xe. Nhưng tôi thích nâng cấp xe.
Tuy là xe cũ nhưng tất cả đều mới 100%. Thử xe có bất cứ thứ gì trục trặc hoặc thậm chí kêu hú gì thì tôi cho luôn xe, chụp hình bài viết này cho tôi để làm chứng rồi thử xe. Tôi nói là làm! Giấy tờ đầy đủ. Nước sơn mới dán keo vàng tươi sốc. Anh em nào mua dùng cho bất cứ công việc gì đều tốt. Nhất là mua lấy le với gái thì xe này là số 1. Ko khác gì xe đập thùng. Như tui nói xe đời cũ nhưng tất cả đồ mới. Xe người khác bán thì cũ chứ xe này tui mua đồ mới hết. Mua về là chỉ đổ xăng chạy vì ngay cả nhớt máy nhớt lap cũng mới thay tức thì. Bao gồm khi đã mua tui đổ cho đầy bình xăng luôn. Xe Shark 170cc, đời 2012. Biển số TPHCM. Bao Oddo đúng 86k cây. Ngoài ra tất cả đều thay mới. Nhìn xe sẽ biết. Xe chạy ko mượt chửi tui
Mọi chi tiết liên hệ số dt trong chotot nha. Cảm ơn",SYM,Shark,2012,86000,Đã sử dụng,Tay ga,100 - 175 cc,Hàn Quốc,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-8-tp-ho-chi-minh/124394073.htm,2025-11-28 12:11:09,14.0,8.886719,1,Giá CAO bất thường. AI dự đoán: 8.89 tr. (Cao hơn 58%)
1184,Cần ra đi Xe,20.000.000 đ,6.77 tr,7.94 tr,"Phường 4, Quận 8, Tp Hồ Chí Minh",Xe mới dọn từ sườn ra về chỉ việc đổ xăng là đi thôi,Honda,Wave,2008,650000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-8-tp-ho-chi-minh/124387331.htm,2025-11-28 12:11:09,20.0,8.37653,1,Giá CAO bất thường. AI dự đoán: 8.38 tr. (Cao hơn 139%)
1185,Wave s2008 dọn Repsol chính chủ,20.000.000 đ,6.77 tr,7.94 tr,"Phường 4, Quận 8, Tp Hồ Chí Minh","Sườn làm đồng sơn mới
Máy có chạm làm zin. Bắn cát nguyên cục
Phuộc trước sau làm lại êm ái
Dàn áo Repsol hãng mua mới 
Gấp mới 
Chống đứng đạp thắng chống nghiêng xé bịch
Thắng đĩa cùm tay thắng s100
Xe dọn gần như là mới hết anh em về chỉ việc sử dụng",Honda,Wave,2008,0,Đã sử dụng,Xe số,100 - 175 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-8-tp-ho-chi-minh/124385086.htm,2025-11-28 12:11:09,20.0,8.082111,1,Giá CAO bất thường. AI dự đoán: 8.08 tr. (Cao hơn 147%)
1186,MT-15,48.000.000 đ,46.19 tr,54.22 tr,"Phường 3, Quận 8, Tp Hồ Chí Minh","MT15 Biển số SG
Đkld 2021 bản chính hãng 
- Xe lên được vài món đồ chơi cơ bản,đèn hậu tích hợp xi nhan 
- Máy móc nguyên zin,đầy đủ 2 chìa khóa 
- Ngoại hình đẹp keng bọc full keo
==> Để lại 4x triệu 
Có nhận giao lưu xe khác 
Hổ trợ góp 
🏡Xem xe TPHCM
📲SDT ***
#mt15 #yamahamt15 #mt15yamaha",Yamaha,MT,2021,9500,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-8-tp-ho-chi-minh/124384644.htm,2025-11-28 12:11:09,48.0,30.884098,1,Giá CAO bất thường. AI dự đoán: 30.88 tr. (Cao hơn 55%)
1196,Cần bán xe Vario cuối 2017 - đầu 2018,58.000.000 đ,51.28 tr,60.19 tr,"Phường 16, Quận 8, Tp Hồ Chí Minh","- Xe Vario cuối đời 2017 - đầu 2018
- Xe chính chủ chưa rớt máy còn zin
- Ai có thiện chí xem xe tại nhà có thương lượng
•Địa chỉ: Chung cư Trương Đình Hội p16 q8
•Sđt: *** (Quý)",Honda,Vario,2017,40000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-8-tp-ho-chi-minh/124310139.htm,2025-11-28 12:11:09,58.0,34.839317,1,Giá CAO bất thường. AI dự đoán: 34.84 tr. (Cao hơn 66%)
1197,XE CÔN TAY MOTOR HUSKY 125,22.000.000 đ,15.3 tr,17.96 tr,"Phường 15, Quận 8, Tp Hồ Chí Minh","CẦN TÌM CHỦ NHÂN CHO EM NÓ, 
TÔI CHĂM SÓC RẤT KỸ, ÍT ĐI, ĐA PHẦN TRÙM MỀN
ĐI 24k KM TRÊN.
BS TP CHÍNH CHỦ & THỰC HIỆN ĐỦ CÁC QUÁ TRÌNH NGƯỜI SỞ HỮU YÊU CẦU OK.

THANKS YOU FOR WATCHING.",SYM,Husky,2018,24000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đài Loan,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-8-tp-ho-chi-minh/124309628.htm,2025-11-28 12:11:09,22.0,12.806486,1,Giá CAO bất thường. AI dự đoán: 12.81 tr. (Cao hơn 72%)
1199,Bán lướt xe vespa sprint mới 2023,69.500.000 đ,11.97 tr,14.05 tr,"Phường 5, Quận 8, Tp Hồ Chí Minh","Chính chủ ,xe như mới không lỗi lầm, do không thường sử dụng, đã dán keo,đầy đủ giấy tờ. Lh ***. 63/13 Nguyễn Hữu Cầu Q1.",Hãng khác,Dòng khác,2023,800,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-8-tp-ho-chi-minh/124277860.htm,2025-11-28 12:11:09,69.5,34.274612,1,Giá CAO bất thường. AI dự đoán: 34.27 tr. (Cao hơn 103%)
1200,xe honda,16.000.000 đ,11.69 tr,13.72 tr,"Phường 5, Quận 8, Tp Hồ Chí Minh","Xe honda RXs 110cc may êm ru,mới đi 20,000,kg lm xe 9 chu ký giấy sang tên điều được, cám ơn chợ tốt đa duyệt ! ***",Honda,Wave,2019,21000,Đã sử dụng,Xe số,50 - 100 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-8-tp-ho-chi-minh/124286608.htm,2025-11-28 12:11:09,16.0,8.510241,1,Giá CAO bất thường. AI dự đoán: 8.51 tr. (Cao hơn 88%)
1207,Bán xe exiter 2015 mới đi được 15K,25.000.000 đ,15.17 tr,17.81 tr,"Phường 12, Quận 8, Tp Hồ Chí Minh","Xe ít đi, còn rất mới 98%, đi vòng vòng uống cà phê.
xe ở Q8",Yamaha,Exciter,2015,15951,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-8-tp-ho-chi-minh/124210411.htm,2025-11-28 12:11:09,25.0,15.570873,1,Giá CAO bất thường. AI dự đoán: 15.57 tr. (Cao hơn 61%)
1217,Cần Bán xe winner V1 Nguyên zin 2018,23.000.000 đ,14.49 tr,17.01 tr,"Phường 7, Quận 8, Tp Hồ Chí Minh","Người chán bán cho người cần
- Winner V1 2018 chính chủ bstp
- máy nguyên zin odo 32k
- xe e mới dọn sơn xi full xe cuối tết ( hiện còn mới 90% ) 
- giá 23tr 
- Xem xe quận 8 
- mấy anh cò đừng ép giá e em chỉ bán cho người cần ạ",Honda,Winner,2018,32000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-8-tp-ho-chi-minh/124023838.htm,2025-11-28 12:11:09,23.0,14.762672,1,Giá CAO bất thường. AI dự đoán: 14.76 tr. (Cao hơn 56%)
1219,Xe future1 đời 2002,40.000.000 đ,14.27 tr,16.75 tr,"Phường 15, Quận 8, Tp Hồ Chí Minh",Xe Honda Future còn mới 90%. Liên hệ để được tư vấn cụ thể.,Honda,Future,2002,29300,Đã sử dụng,Xe số,100 - 175 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-8-tp-ho-chi-minh/124052397.htm,2025-11-28 12:11:09,40.0,15.829399,1,Giá CAO bất thường. AI dự đoán: 15.83 tr. (Cao hơn 153%)
1222,Xe Satria 206 id85 xe chùm mềm mới y hình,219.000.000 đ,251.13 tr,294.81 tr,"Phường 15, Quận 8, Tp Hồ Chí Minh","Xe Satria 206 id85.mình đang đứng tên sang tên toàn quốc
Xe mới máy êm",Suzuki,Satria,2006,44000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Nước khác,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-8-tp-ho-chi-minh/124017377.htm,2025-11-28 12:11:09,219.0,34.249844,1,Giá CAO bất thường. AI dự đoán: 34.25 tr. (Cao hơn 539%)
1225,Cần bán xe CL90,28.000.000 đ,58.47 tr,68.64 tr,"Phường 6, Quận 8, Tp Hồ Chí Minh",Hết đam mê cần bán. Xe giấy tờ chính chủ,Honda,Dòng khác,2023,500000,Đã sử dụng,Xe số,50 - 100 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-8-tp-ho-chi-minh/124010754.htm,2025-11-28 12:11:09,28.0,15.047567,1,Giá CAO bất thường. AI dự đoán: 15.05 tr. (Cao hơn 86%)
1226,Chuyển nhượng đam mê hệ ghiền,85.000.000 đ,26.52 tr,31.14 tr,"Phường 10, Quận 8, Tp Hồ Chí Minh","Mình cần bán xe future neo fi đời 2009 
Tình trạng máy móc nguyên zin bóc êm nhẹ chưa đụng chạm máy móc 
Đã thay 1 cặp vỏ Michenlin 
Phuộc Takegawa chính hãng 
Xe chính chủ ký mua bán uỷ quyền vô tư 
Xem xe tại nhà có bớt chút lộc cho ae thiện chí 
Đầu số máy 70 
Xin cám ơn đã xem tin",Honda,Future,2009,20000,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-8-tp-ho-chi-minh/123950663.htm,2025-11-28 12:11:09,85.0,17.710766,1,Giá CAO bất thường. AI dự đoán: 17.71 tr. (Cao hơn 380%)
1229,Cần bán xe honda air blade 110 thailan,30.000.000 đ,9.85 tr,11.56 tr,"Phường 16, Quận 8, Tp Hồ Chí Minh",Xe thái ít đi xe nguyên zin nữ sử dụng,Honda,Air Blade,2011,1234,Đã sử dụng,Tay ga,Không biết rõ,Thái Lan,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-8-tp-ho-chi-minh/123970529.htm,2025-11-28 12:11:09,30.0,17.568226,1,Giá CAO bất thường. AI dự đoán: 17.57 tr. (Cao hơn 71%)
1231,"Fi 2008 - Máy, Đầu, Nồi ZIN - Mâm Zin theo xe",45.000.000 đ,26.94 tr,31.63 tr,"Phường 5, Quận 8, Tp Hồ Chí Minh","Cần bán Fu FI 2008 ZIN 
- Máy, Đầu nồi zin chưa đụng chạm. Mâm zin sơn zin theo xe.
- Oddo 67k
- Lên Áo Fi 2009 mới.
- Đã vừa vệ sinh sạch sẽ, nhông sên dĩa mới
Về đỗ xăng chạy
CHÍNH CHỦ 
Xe ở Mỹ Tho Tiền Giang. Có thể xem xe ở Tp HCM
Lh",Honda,Future,2008,67000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-8-tp-ho-chi-minh/120533837.htm,2025-11-28 12:11:09,45.0,17.444859,1,Giá CAO bất thường. AI dự đoán: 17.44 tr. (Cao hơn 158%)
1232,"Piago medley ngoại hình còn ok, máy zin chạy êm",23.000.000 đ,19.87 tr,23.33 tr,"Phường 3, Quận 8, Tp Hồ Chí Minh","Mua đời đầu 2016, chạy kỷ, ngoại hình còn ok, đã thay cặp vỏ, thay cặp phuộc chính hãng năm 2024, máy zin, còn rất êm. Giá đã bao sang tên. Chính chủ 1 đời .",Piaggio,Medley,2016,51000,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-8-tp-ho-chi-minh/123937629.htm,2025-11-28 12:11:09,23.0,14.434786,1,Giá CAO bất thường. AI dự đoán: 14.43 tr. (Cao hơn 59%)
1233,cần bán wave zx 110 2005 zin nguyên con,25.000.000 đ,10.24 tr,12.02 tr,"Phường 3, Quận 8, Tp Hồ Chí Minh","Xe đẹp len ken mua về là dùng , bao zin từ a tới á 
Xe chính chủ bs hậu giang ae nào mua nhanh lẹ có fixxxx",Honda,Wave,2005,300000,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-8-tp-ho-chi-minh/123937039.htm,2025-11-28 12:11:09,25.0,11.152342,1,Giá CAO bất thường. AI dự đoán: 11.15 tr. (Cao hơn 124%)
1235,cần bán xe sh 150 nhập khẩu,52.000.000 đ,44.64 tr,52.4 tr,"Phường 9, Quận 8, Tp Hồ Chí Minh","Xe nhập khẩu, ít chạy. Tiếp người thiện chí. Ko tiếp cò",Honda,SH,2006,100000,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-8-tp-ho-chi-minh/123893832.htm,2025-11-28 12:11:09,52.0,32.936813,1,Giá CAO bất thường. AI dự đoán: 32.94 tr. (Cao hơn 58%)
1240,Dream HQ Dọn Full New,13.800.000 đ,10.74 tr,12.6 tr,"Phường 16, Quận 8, Tp Hồ Chí Minh","Dream Up Supper BSTP Giấy Tờ Đầy Đủ ( Bs Dễ Nhìn )
Xe Dọn Full New Từ Cây Sườn Đi Ra - Đồng Hồ Zin - Bô Zin - Full Bộ Lốc Nồi - Lốc Mâm Lửa - Cái Máy Không Phải Bàn Bao Nhẹ Luôn AE 😍
Mua bán tại nhà",Honda,Dream,2003,10000,Đã sử dụng,Xe số,100 - 175 cc,Hàn Quốc,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-8-tp-ho-chi-minh/123823049.htm,2025-11-28 12:11:09,13.8,7.12665,1,Giá CAO bất thường. AI dự đoán: 7.13 tr. (Cao hơn 94%)
1241,Cần bán Vespa 125 chính chủ,85.000.000 đ,59.13 tr,69.42 tr,"Phường 16, Quận 8, Tp Hồ Chí Minh","Xe mới chạy được khoảng 6.400km
Mọi thứ như mới
Mua tán gái giờ tán được rồi nên cần bán lại",Piaggio,Vespa,2023,6400,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-8-tp-ho-chi-minh/122862643.htm,2025-11-28 12:11:09,85.0,54.76329,1,Giá CAO bất thường. AI dự đoán: 54.76 tr. (Cao hơn 55%)
1245,Vespa GTS 150 3Vie,28.000.000 đ,22.2 tr,26.06 tr,"Phường 5, Quận 8, Tp Hồ Chí Minh","Vespa 150 GTS 3vie xe g/₫ chính chủ sử dụng 39000km. Màu đen nhám mờ , biển số: TP HCM. Máy êm zin, giá thương lượng. Xem xe Tạ Quang Bửu phường 5 quận 8.",Piaggio,Vespa,2015,39000,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-8-tp-ho-chi-minh/123689157.htm,2025-11-28 12:11:09,28.0,16.47407,1,Giá CAO bất thường. AI dự đoán: 16.47 tr. (Cao hơn 70%)
1261,Bán SH Ý 150i,260.000.000 đ,75.95 tr,89.16 tr,"Phường 16, Quận 8, Tp Hồ Chí Minh","Do người nhà đi định cư không dùng tới. 
Xe chính chủ 1, 1 đời chủ",Honda,SH,2024,878,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-8-tp-ho-chi-minh/123756219.htm,2025-11-28 12:11:09,260.0,97.37438,1,Giá CAO bất thường. AI dự đoán: 97.37 tr. (Cao hơn 167%)
1265,Bán gấp 1000k,1.000.000 đ,3.28 tr,3.85 tr,"Phường 15, Quận 8, Tp Hồ Chí Minh","Xe củ , máy kêu ,xe hơi tàn , giấy tờ gốc . Cầm cavet chạy",SYM,Elizabeth,2009,10000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-8-tp-ho-chi-minh/123748026.htm,2025-11-28 12:11:09,1.0,4.294502,1,Giá RẺ bất thường. AI dự đoán: 4.29 tr. (Thấp hơn 77%)
1267,nhà dư dùng ko có chỗ đậu nên cần bán,64.000.000 đ,40.54 tr,47.59 tr,"Phường 3, Quận 8, Tp Hồ Chí Minh","Xe nhập indo , xe như mới , có thể qua địa chỉ xem xe 118/8 âu duong lân tphcm",Honda,Vario,2018,90000,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-8-tp-ho-chi-minh/123745127.htm,2025-11-28 12:11:09,64.0,37.075344,1,Giá CAO bất thường. AI dự đoán: 37.08 tr. (Cao hơn 73%)
1278,SH Vetro 150i,250.000.000 đ,77.17 tr,90.59 tr,"Phường 15, Quận 8, Tp Hồ Chí Minh","Khu vực quận 8
Xe vừa mua tháng 1/2025
Giá thương lượng",Honda,SH,2025,878,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-8-tp-ho-chi-minh/123707382.htm,2025-11-28 12:11:09,250.0,103.07612,1,Giá CAO bất thường. AI dự đoán: 103.08 tr. (Cao hơn 143%)
1283,cần bán xe vepa sprint đẹp,32.500.000 đ,28.55 tr,33.52 tr,"Phường 3, Quận 8, Tp Hồ Chí Minh",Xe sprint 1 chủ sử dụng xe đẹp máy rin chưa va chạm trầy sướt hay móp méo gì nha chạy cục nhẹ ae quan tâm xem xe q8 tphcm.nhé,Piaggio,Sprint,2015,20000,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-8-tp-ho-chi-minh/123691675.htm,2025-11-28 12:11:09,32.5,19.192982,1,Giá CAO bất thường. AI dự đoán: 19.19 tr. (Cao hơn 69%)
1295,Bán xe Honda airblade 160 trắng,52.000.000 đ,36.71 tr,43.1 tr,"Phường 6, Quận 8, Tp Hồ Chí Minh","Có việc nên tạm gác lại đam mê 🥳
Mình cần ra đi 1 em Honda AB -ĐK CUỐI 2022 ĐẦU 2023
Xe chính chủ BSTP giấy tờ đầy đủ 
Xe màu sơn nguyên bản TRẮNG chưa dặm tút
Cấu hình chi tiết xe đã lên:
__ Ecu vario160
__Họng xăng 32
__Co gió
__Lọc gió 1280 K&N
__Nồi BRT
__Pô zin móc ấm
__+1 Pô 4road
__full ốc salaya,chân trống inox
__Heo rembo logo xám+ pát+ốc +dây dầu đầy đủ
__Mâm cnc bạc 8 cây BST
__Tay thắng RCB bình dầu rời 
__Bi cầu X200 + demi A7 trước+sau
__Mão,mặt nạ,ốp pô,che đuôi đã ốp carbon forget
__Yên zin đã gọt lên bao êm
__Che két nước GH racing
++++ Có thể Bán full nguyên xe+ đồ chơi có sẵn 
++++ Hỗ trợ ace mua xe về zin toàn bộ vì mình còn giữ lại tất cả đồ zin
++++ Hoặc rã món trên xe cho ae nào có nhu cầu 
Mua bán xem xe trực tiếp tại nhà khu vực sài gòn Q8 nha ace
Giá cả có thể ib thương lượng ạ
☎ ☎☎☎ or ZL (***)
Cảm ơn ad duyệt bài và cảm ơn ace đã xem tin ạ
Mình không rành về xe nếu có phần nào trong bài dùng từ không đúng mong ace chỉ giúp và hoan hỉ bỏ qua hay có thắc mắc gì thì nhẹ nhàng ib với em ạ🥰🥰🥰🥰🥰🥰🥰🥰🥰😍😍😍😍😍😍😍😘😘😘😘",Honda,Air Blade,2023,23000,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-8-tp-ho-chi-minh/123642953.htm,2025-11-28 12:11:09,52.0,32.136612,1,Giá CAO bất thường. AI dự đoán: 32.14 tr. (Cao hơn 62%)
1307,nhà dư một con xe cub cho học sinh. máy tốt,6.800 đ,2.88 tr,3.38 tr,"Phường 6, Quận 8, Tp Hồ Chí Minh",Cần bán xe cub dòng số 3 số dòng chạy bình thường sườn đi theo năm tháng có hư hao. Giá 6800 còn bớt cho ai thiện tri mua. Không thiện trí miễn tiếp. Tiền nào của đấy nên ai mua được thì qua coi xe. Không làm mất thời gian hai bên. Cảm ơn sdt liên hệ ******,Honda,Cub,2011,15000,Đã sử dụng,Xe số,Dưới 50 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-8-tp-ho-chi-minh/123600329.htm,2025-11-28 12:11:09,0.0068,7.0304365,1,Giá RẺ bất thường. AI dự đoán: 7.03 tr. (Thấp hơn 100%)
1310,nay e cần bán 1 xe wave @ zin mộc,35.000.000 đ,10.03 tr,11.77 tr,"Phường 2, Quận 8, Tp Hồ Chí Minh","Anpha 2003 nhìn xác xe này thì kiếm đâu ra chất xe tê tái 
Áo zin,sạch sẽ
Chân zin, phuộc nice zin
Đầu lòng zin
Ai đam mê dòng này thì alo e",Honda,Wave,2003,14000,Đã sử dụng,Xe số,50 - 100 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-8-tp-ho-chi-minh/123593916.htm,2025-11-28 12:11:09,35.0,11.887483,1,Giá CAO bất thường. AI dự đoán: 11.89 tr. (Cao hơn 194%)
